PRID,PRTITLE,PRREASON,PRTYPE,CONFIDENCE
3265118634,ファイルパス参照を相対パスに統一し、doc/からdocs/に統一,"The changes unify file path references and directory names to improve consistency and prevent path resolution issues, which is a refactoring of existing code without adding features or fixing bugs.",refactor,9
3265640341,Add build staleness detection for debug CLI,"The PR introduces a new feature that adds build staleness detection to the debug CLI, including new modules, build system updates, detection logic, and documentation. This is a clear addition of functionality rather than a fix or other type of change.",feat,10
3232028428,Win-build-improvements,"The PR introduces additional documentation and automation to improve the build process for Windows contributors, which enhances the build system and setup experience without adding new features or fixing bugs.",build,9
3214555104,Add function signature breaking change detector,"The PR introduces a new script and GitHub Actions workflow to detect breaking changes in Python function signatures, which is a new feature to improve build and test infrastructure. It does not fix a bug or just refactor existing code, but adds new functionality to the build process.",feat,9
3214782537,Major Architecture Refactor - Configuration System Overhaul with RSFC Integration,"The PR describes a major architectural refactor of the configuration system and template system integration, focusing on restructuring, modernization, and improved maintainability without introducing a new feature or fixing a bug. It is a large-scale refactor of existing systems.",refactor,10
3216678691,IOS-4845 Update CLAUDE.md to prevent AI signatures in commits,"The changes involve updating documentation to add rules and examples, which is a documentation-only change without code modifications or feature additions.",docs,9
3165023078,Convert to typescript,"The commit describes converting the codebase from JavaScript to TypeScript without adding new features or fixing bugs, which is a refactor to improve code quality and maintainability.",refactor,9
3273580906,management-api-for-apache-cassandra-5.0: update to v0.1.106,"The update addresses CVE-related dependency issues and fixes a Maven dependency convergence error, which are bug fixes related to security and build dependencies.",fix,9
3273752719,📚 Comprehensive Maestro Workflow Guide & Documentation,"The PR adds a large amount of new documentation and guides without changing code functionality, indicating documentation-only changes.",docs,10
3274038425,"Alpha.78: Agent System Fix, Hooks Improvements & GitHub CLI Safety","The PR includes multiple bug fixes such as fixing the agent type system, hooks hanging issue, and GitHub CLI timeouts, which are all corrections to existing functionality rather than new features or other types of changes.",fix,9
3220223180,[DEV] Triton-viz Visualizer 2.0,"The commit introduces multiple fixes to both frontend and backend parts of the visualization system, addressing bugs related to DOM initialization, import paths, data handling, and server improvements. It also removes a deprecated example and adds new example files. The primary focus is on fixing issues rather than adding new features or refactoring.",fix,9
3222101465,♻️ Refactor database schema design workflow to use function agents and messages,"The title and body clearly indicate a refactor of the database schema design workflow, focusing on code restructuring without adding new features or fixing bugs. The summary also highlights refactoring and code simplification.",refactor,9
2876006908,Improve list and collection materializers performance,"The PR introduces a significant new feature that optimizes list and collection materializers with batch compression, chunking, and improved metadata handling, enhancing performance and cloud storage support. This is a clear addition of new functionality rather than a bug fix or other change type.",feat,10
2876533575,Clarify error message for missing plugin versions,"The commit clarifies error messages to provide more specific feedback to users, which is a correction of the existing behavior (bug fix) rather than a new feature or other change type.",fix,9
2883083776,Add CLAUDE.md with SDK development guide,"The change adds a new documentation file (CLAUDE.md) with a development guide, which is purely documentation and does not affect code functionality.",docs,10
2883609845,Upgrade to Go 1.24 and update dependencies,"The PR updates the Go version and dependencies, including changes to CI workflows and dependency management, which affect the build system and external dependencies.",build,9
2888185420,No-switching-tab-on-slice,"The changes introduce a new flag and method to control the behavior of the slicing progress notification, effectively adding a new feature to the notification system.",feat,9
2892364501,Add no_jobs_exit_timeout parameter to WorkerOptions,"The PR introduces a new feature that allows workers to automatically exit after being idle for a specified timeout, which is a new capability added to the WorkerOptions.",feat,9
